Ax, Ay, Az, Timestamp
126, 120, 152, 2023-09-25 3:26:32 PM
125, 120, 151, 2023-09-25 3:26:32 PM
124, 119, 150, 2023-09-25 3:26:32 PM
124, 119, 151, 2023-09-25 3:26:32 PM
125, 124, 153, 2023-09-25 3:26:32 PM
125, 124, 155, 2023-09-25 3:26:32 PM
129, 118, 153, 2023-09-25 3:26:32 PM
129, 112, 150, 2023-09-25 3:26:32 PM
125, 102, 148, 2023-09-25 3:26:32 PM
145, 31, 108, 2023-09-25 3:26:32 PM
229, 49, 146, 2023-09-25 3:26:32 PM
183, 250, 147, 2023-09-25 3:26:33 PM
118, 204, 206, 2023-09-25 3:26:33 PM
135, 163, 151, 2023-09-25 3:26:33 PM
140, 131, 149, 2023-09-25 3:26:33 PM
128, 121, 145, 2023-09-25 3:26:33 PM
128, 127, 149, 2023-09-25 3:26:33 PM
135, 164, 159, 2023-09-25 3:26:33 PM
147, 252, 196, 2023-09-25 3:26:33 PM
154, 207, 165, 2023-09-25 3:26:33 PM
209, 11, 88, 2023-09-25 3:26:33 PM
191, 3, 127, 2023-09-25 3:26:33 PM
121, 123, 138, 2023-09-25 3:26:33 PM
109, 138, 166, 2023-09-25 3:26:33 PM
133, 118, 158, 2023-09-25 3:26:33 PM
131, 118, 153, 2023-09-25 3:26:33 PM
125, 118, 151, 2023-09-25 3:26:33 PM
127, 113, 151, 2023-09-25 3:26:33 PM
128, 111, 150, 2023-09-25 3:26:33 PM
125, 118, 152, 2023-09-25 3:26:33 PM
126, 120, 153, 2023-09-25 3:26:33 PM
124, 115, 151, 2023-09-25 3:26:33 PM
126, 116, 155, 2023-09-25 3:26:33 PM
126, 117, 154, 2023-09-25 3:26:33 PM
126, 116, 152, 2023-09-25 3:26:33 PM
127, 118, 156, 2023-09-25 3:26:34 PM
125, 119, 153, 2023-09-25 3:26:34 PM
124, 119, 153, 2023-09-25 3:26:34 PM
125, 119, 154, 2023-09-25 3:26:34 PM
124, 119, 153, 2023-09-25 3:26:34 PM
126, 119, 154, 2023-09-25 3:26:34 PM
125, 120, 153, 2023-09-25 3:26:34 PM
128, 120, 154, 2023-09-25 3:26:34 PM
128, 121, 155, 2023-09-25 3:26:34 PM
127, 120, 154, 2023-09-25 3:26:34 PM
127, 119, 153, 2023-09-25 3:26:34 PM
126, 118, 154, 2023-09-25 3:26:34 PM
125, 119, 153, 2023-09-25 3:26:34 PM
125, 118, 153, 2023-09-25 3:26:34 PM
125, 118, 153, 2023-09-25 3:26:34 PM
126, 117, 151, 2023-09-25 3:26:34 PM
125, 118, 152, 2023-09-25 3:26:34 PM
125, 119, 152, 2023-09-25 3:26:34 PM
127, 120, 153, 2023-09-25 3:26:34 PM
125, 120, 152, 2023-09-25 3:26:34 PM
126, 120, 151, 2023-09-25 3:26:34 PM
125, 120, 154, 2023-09-25 3:26:34 PM
125, 121, 152, 2023-09-25 3:26:34 PM
124, 119, 151, 2023-09-25 3:26:34 PM
124, 119, 149, 2023-09-25 3:26:34 PM
123, 118, 143, 2023-09-25 3:26:35 PM
122, 117, 139, 2023-09-25 3:26:35 PM
121, 120, 144, 2023-09-25 3:26:35 PM
125, 120, 150, 2023-09-25 3:26:35 PM
126, 126, 156, 2023-09-25 3:26:35 PM
130, 123, 157, 2023-09-25 3:26:35 PM
132, 120, 150, 2023-09-25 3:26:35 PM
131, 120, 150, 2023-09-25 3:26:35 PM
131, 119, 151, 2023-09-25 3:26:35 PM
132, 120, 153, 2023-09-25 3:26:35 PM
132, 119, 157, 2023-09-25 3:26:35 PM
134, 121, 161, 2023-09-25 3:26:35 PM
133, 123, 160, 2023-09-25 3:26:35 PM
135, 123, 160, 2023-09-25 3:26:35 PM
133, 124, 156, 2023-09-25 3:26:35 PM
134, 123, 154, 2023-09-25 3:26:35 PM
134, 122, 154, 2023-09-25 3:26:35 PM
133, 122, 155, 2023-09-25 3:26:35 PM
134, 123, 155, 2023-09-25 3:26:35 PM
134, 123, 155, 2023-09-25 3:26:35 PM
134, 123, 154, 2023-09-25 3:26:35 PM
134, 123, 152, 2023-09-25 3:26:35 PM
133, 123, 150, 2023-09-25 3:26:35 PM
134, 124, 152, 2023-09-25 3:26:35 PM
134, 124, 152, 2023-09-25 3:26:35 PM
133, 124, 151, 2023-09-25 3:26:36 PM
134, 124, 152, 2023-09-25 3:26:36 PM
134, 124, 152, 2023-09-25 3:26:36 PM
133, 125, 153, 2023-09-25 3:26:36 PM
132, 125, 153, 2023-09-25 3:26:36 PM
131, 124, 153, 2023-09-25 3:26:36 PM
132, 123, 152, 2023-09-25 3:26:36 PM
132, 123, 154, 2023-09-25 3:26:36 PM
132, 123, 154, 2023-09-25 3:26:36 PM
132, 124, 155, 2023-09-25 3:26:36 PM
132, 124, 153, 2023-09-25 3:26:36 PM
132, 124, 153, 2023-09-25 3:26:36 PM
132, 124, 153, 2023-09-25 3:26:36 PM
133, 124, 151, 2023-09-25 3:26:36 PM
133, 122, 156, 2023-09-25 3:26:36 PM
137, 127, 173, 2023-09-25 3:26:36 PM
147, 144, 210, 2023-09-25 3:26:36 PM
189, 132, 202, 2023-09-25 3:26:36 PM
213, 110, 175, 2023-09-25 3:26:36 PM
202, 121, 83, 2023-09-25 3:26:36 PM
140, 127, 6, 2023-09-25 3:26:36 PM
97, 103, 88, 2023-09-25 3:26:36 PM
112, 148, 151, 2023-09-25 3:26:36 PM
132, 123, 163, 2023-09-25 3:26:36 PM
130, 126, 161, 2023-09-25 3:26:36 PM
123, 127, 156, 2023-09-25 3:26:37 PM
124, 124, 154, 2023-09-25 3:26:37 PM
125, 123, 156, 2023-09-25 3:26:37 PM
127, 123, 156, 2023-09-25 3:26:37 PM
124, 126, 153, 2023-09-25 3:26:37 PM
121, 124, 151, 2023-09-25 3:26:37 PM
121, 127, 153, 2023-09-25 3:26:37 PM
122, 128, 155, 2023-09-25 3:26:37 PM
124, 127, 149, 2023-09-25 3:26:37 PM
123, 129, 150, 2023-09-25 3:26:37 PM
125, 124, 149, 2023-09-25 3:26:37 PM
129, 115, 149, 2023-09-25 3:26:37 PM
123, 114, 150, 2023-09-25 3:26:37 PM
132, 95, 149, 2023-09-25 3:26:37 PM
146, 12, 111, 2023-09-25 3:26:37 PM
214, 40, 155, 2023-09-25 3:26:37 PM
177, 247, 158, 2023-09-25 3:26:37 PM
138, 201, 192, 2023-09-25 3:26:37 PM
130, 164, 150, 2023-09-25 3:26:37 PM
139, 125, 144, 2023-09-25 3:26:37 PM
124, 126, 145, 2023-09-25 3:26:37 PM
129, 133, 152, 2023-09-25 3:26:37 PM
127, 128, 155, 2023-09-25 3:26:37 PM
129, 128, 151, 2023-09-25 3:26:37 PM
134, 141, 158, 2023-09-25 3:26:38 PM
148, 207, 175, 2023-09-25 3:26:38 PM
147, 234, 183, 2023-09-25 3:26:38 PM
176, 100, 100, 2023-09-25 3:26:38 PM
156, 3, 116, 2023-09-25 3:26:38 PM
120, 86, 135, 2023-09-25 3:26:38 PM
108, 146, 159, 2023-09-25 3:26:38 PM
125, 127, 161, 2023-09-25 3:26:38 PM
133, 116, 152, 2023-09-25 3:26:38 PM
124, 117, 149, 2023-09-25 3:26:38 PM
124, 117, 151, 2023-09-25 3:26:38 PM
123, 117, 151, 2023-09-25 3:26:38 PM
125, 119, 152, 2023-09-25 3:26:38 PM
127, 118, 153, 2023-09-25 3:26:38 PM
127, 116, 148, 2023-09-25 3:26:38 PM
128, 114, 149, 2023-09-25 3:26:38 PM
131, 113, 147, 2023-09-25 3:26:38 PM
126, 114, 148, 2023-09-25 3:26:38 PM
124, 117, 152, 2023-09-25 3:26:38 PM
124, 121, 156, 2023-09-25 3:26:38 PM
124, 119, 152, 2023-09-25 3:26:38 PM
127, 119, 154, 2023-09-25 3:26:38 PM
128, 116, 154, 2023-09-25 3:26:38 PM
131, 116, 153, 2023-09-25 3:26:38 PM
131, 113, 152, 2023-09-25 3:26:38 PM
132, 115, 154, 2023-09-25 3:26:39 PM
132, 117, 154, 2023-09-25 3:26:39 PM
133, 118, 155, 2023-09-25 3:26:39 PM
133, 116, 152, 2023-09-25 3:26:39 PM
131, 114, 149, 2023-09-25 3:26:39 PM
130, 116, 151, 2023-09-25 3:26:39 PM
129, 115, 150, 2023-09-25 3:26:39 PM
130, 114, 151, 2023-09-25 3:26:39 PM
132, 116, 153, 2023-09-25 3:26:39 PM
131, 117, 153, 2023-09-25 3:26:39 PM
131, 116, 152, 2023-09-25 3:26:39 PM
131, 115, 152, 2023-09-25 3:26:39 PM
132, 115, 152, 2023-09-25 3:26:39 PM
131, 115, 151, 2023-09-25 3:26:39 PM
132, 116, 153, 2023-09-25 3:26:39 PM
132, 118, 153, 2023-09-25 3:26:39 PM
131, 118, 154, 2023-09-25 3:26:39 PM
131, 118, 153, 2023-09-25 3:26:39 PM
129, 118, 149, 2023-09-25 3:26:39 PM
126, 119, 144, 2023-09-25 3:26:39 PM
124, 117, 139, 2023-09-25 3:26:39 PM
125, 116, 139, 2023-09-25 3:26:39 PM
128, 120, 144, 2023-09-25 3:26:39 PM
132, 121, 154, 2023-09-25 3:26:39 PM
132, 125, 158, 2023-09-25 3:26:39 PM
131, 124, 158, 2023-09-25 3:26:40 PM
135, 120, 156, 2023-09-25 3:26:40 PM
133, 123, 156, 2023-09-25 3:26:40 PM
134, 122, 155, 2023-09-25 3:26:40 PM
133, 125, 154, 2023-09-25 3:26:40 PM
137, 125, 158, 2023-09-25 3:26:40 PM
139, 128, 170, 2023-09-25 3:26:40 PM
141, 151, 238, 2023-09-25 3:26:40 PM
222, 150, 245, 2023-09-25 3:26:40 PM
243, 131, 112, 2023-09-25 3:26:40 PM
173, 144, 13, 2023-09-25 3:26:40 PM
